time_sec,ecgi,score,threshold,status,is_fake_gt
1.0,001-01-0000001,2.047244,1.500099,FAKE,1
1.0,001-01-0000002,0.858541,1.500099,LEGIT,0
1.0,001-01-0000003,0.908849,1.500099,LEGIT,0
1.0,001-01-0000004,0.842314,1.500099,LEGIT,0
1.0,001-01-0000005,0.791913,1.500099,LEGIT,0
1.0,001-01-0000006,0.948141,1.500099,LEGIT,0
1.0,001-01-0000007,0.972229,1.500099,LEGIT,0
1.0,001-01-0000008,1.228124,1.500099,LEGIT,0
1.0,001-01-0000009,0.913448,1.500099,LEGIT,0
1.0,001-01-0000010,1.085557,1.500099,LEGIT,0
1.0,001-01-0000011,0.84323,1.500099,LEGIT,0
1.0,001-01-0000012,1.007528,1.500099,LEGIT,0
1.0,001-01-0000013,1.105457,1.500099,LEGIT,0
1.0,001-01-0000014,1.078166,1.500099,LEGIT,0
1.0,001-01-0000015,1.171153,1.500099,LEGIT,0
1.0,001-01-0000016,0.862679,1.500099,LEGIT,0
1.0,001-01-0000017,0.889083,1.500099,LEGIT,0
1.0,001-01-0000018,1.018757,1.500099,LEGIT,0
1.0,001-01-0000019,1.132644,1.500099,LEGIT,0
1.0,001-01-0000020,1.247989,1.500099,LEGIT,0
1.0,001-01-0000021,1.01376,1.500099,LEGIT,0
1.0,001-01-0000022,1.123104,1.500099,LEGIT,0
1.0,001-01-0000023,1.096898,1.500099,LEGIT,0
1.0,001-01-0000024,1.130852,1.500099,LEGIT,0
1.0,001-01-0000025,0.95261,1.500099,LEGIT,0
